run_date,ticker,session,event_date,entry_date,reaction_date,rank,impact_sum,conviction,impact_sum_pre_lessons,lessons_delta,n_findings,neg_runup,dollar_vol,plan_dollar_volume_usd,sector,industry,shortable,easy_to_borrow,tradable_flag,market_cap_usd,churn_pct,retail_tilt,pending,duplicate_event,traded,entry_close,mv_open,mv_close,ret_open,ret_close,trade_ret_pct,trade_pnl_usd
2026-09-15,LUXE,bmo,2026-09-16,2026-09-15,2026-09-16,1,3.0,3.0,,,4,6.96,781426.17,781426,Consumer Cyclical,Luxury Goods,True,True,yes,1014624450.0,0.077,38.2,False,False,True,7.15,17.343,23.217,17.343,23.217,25.417,534.36
2026-09-15,EPM,amc,2026-09-15,2026-09-15,2026-09-16,2,2.5,2.5,,,2,0.92,2698477.9,2698478,Energy,Oil & Gas E&P,True,True,yes,133373920.0,2.023,77.9,False,False,False,3.69,4.336,-1.626,4.336,-1.626,,
2026-09-15,TCOM,amc,2026-09-15,2026-09-15,2026-09-16,3,0.5,0.5,,,2,11.85,125061816.66499999,125061817,Consumer Cyclical,Travel Services,True,True,yes,24608880600.0,0.508,24.6,False,False,False,39.25,3.223,3.006,3.223,3.006,,
2026-09-15,ISPR,bmo,2026-09-16,2026-09-15,2026-09-16,4,-5.1,5.1,,,4,9.55,25829.8,25830,Consumer Defensive,Tobacco,True,True,no,84377112.0,0.031,64.9,False,False,False,1.44,-0.694,-9.722,0.694,9.722,,
2026-09-16,LEN.B,amc,2026-09-16,2026-09-16,2026-09-17,1,0.0,0.0,,,0,6.01,6593183.28,6593183,Consumer Cyclical,Residential Construction,True,,yes,19288473600.0,0.034,15.4,False,False,False,76.83,2.109,1.952,-2.109,-1.952,,
2026-09-16,IPHA,bmo,2026-09-17,2026-09-16,2026-09-17,2,-2.2,2.2,,,4,6.28,48540.74,48541,Healthcare,Biotechnology,False,False,no,207762640.0,0.023,56.8,False,False,False,2.01,-0.995,-4.975,0.995,4.975,,
2026-09-16,LEN,amc,2026-09-16,2026-09-16,2026-09-17,3,-3.0,3.0,,,4,5.86,235882239.88,235882240,Consumer Cyclical,Residential Construction,True,True,yes,19288473600.0,1.223,30.1,False,False,True,78.36,3.369,1.71,-3.369,-1.71,2.664,59.64
2026-09-16,ALMU,amc,2026-09-16,2026-09-16,2026-09-17,4,-5.0,5.0,,,3,16.77,6174849.625,6174850,Technology,Semiconductors,True,True,yes,240349056.0,2.569,70.4,False,False,True,13.43,-16.59,-14.036,16.59,14.036,9.363,208.75
2026-09-17,UPXI,amc,2026-09-17,2026-09-17,2026-09-18,1,-2.3,2.3,-3.5,1.2,6,-19.32,4798573.5,4798574,Communication Services,Internet Content & Information,False,False,elsewhere,77124976.0,6.222,93.2,False,False,False,1.055,4.265,12.796,-4.265,-12.796,,
2026-09-21,MLKN,bmo,2026-09-22,2026-09-21,2026-09-23,1,2.1,2.1,2.5,-0.4,3,12.38,12601501.9,12601502,Consumer Cyclical,"Furnishings, Fixtures & Appliances",True,,yes,1420025090.0,0.887,39.0,False,False,False,20.32,-2.756,-1.378,-2.756,-1.378,,
2026-09-21,AZO,bmo,2026-09-22,2026-09-21,2026-09-23,2,1.9,1.9,3.2,-1.3,2,4.5,889994308.44,889994308,Consumer Cyclical,Auto Parts,True,,yes,46613950000.0,1.909,24.6,False,False,False,2803.25,3.038,1.43,3.038,1.43,,
2026-09-21,ABVX,amc,2026-09-21,2026-09-21,2026-09-23,3,0.2,0.2,0.4,-0.2,3,10.33,110755955.28,110755955,Healthcare,Biotechnology,True,,yes,9043370000.0,1.225,36.8,False,False,False,103.45,-4.978,-9.009,-4.978,-9.009,,
2026-09-21,THO,bmo,2026-09-22,2026-09-21,2026-09-23,4,-0.5,0.5,-0.5,0.0,4,12.53,45799132.88,45799133,Consumer Cyclical,Recreational Vehicles,True,,yes,3527928060.0,1.298,33.6,False,False,False,69.94,2.102,3.389,-2.102,-3.389,,
2026-09-21,HERE,bmo,2026-09-22,2026-09-21,2026-09-23,5,-3.7,3.7,-3.5,-0.2,4,1.62,37632.14,37632,Consumer Cyclical,Leisure,False,,no,100067696.0,0.038,45.8,False,False,False,1.85,-8.108,-10.27,8.108,10.27,,
2026-09-22,MANU,bmo,2026-09-23,2026-09-21,2026-09-23,1,4.5,4.5,1.5,3.0,4,13.76,6961066.840000001,6961067,Communication Services,Entertainment,True,,yes,3519272960.0,0.198,25.0,False,False,False,20.41,-5.194,0.392,-5.194,0.392,,
2026-09-22,CBRL,bmo,2026-09-23,2026-09-21,2026-09-23,2,2.5,2.5,3.5,-1.0,3,20.8,41374344.95,41374345,Consumer Cyclical,Restaurants,True,,yes,1002910020.0,4.125,59.0,False,False,False,44.87,6.017,5.906,6.017,5.906,,
2026-09-22,PAYX,bmo,2026-09-23,2026-09-21,2026-09-23,3,0.9,0.9,1.7,-0.8,3,9.79,299816105.67,299816106,Technology,Software—Application,True,,yes,40941314000.0,0.732,17.3,False,False,False,115.01,-4.904,-9.147,-4.904,-9.147,,
2026-09-22,GIS,bmo,2026-09-23,2026-09-22,2026-09-23,4,0.8,0.8,1.2,-0.4,3,12.5,320206155.885,320206156,Consumer Defensive,Packaged Foods,True,,yes,18931228700.0,1.691,35.5,False,False,False,35.45,0.818,1.044,0.818,1.044,,
2026-09-22,KBH,amc,2026-09-22,2026-09-22,2026-09-23,5,0.4,0.4,1.9,-1.5,5,12.6,64592068.050000004,64592068,Consumer Cyclical,Residential Construction,True,,yes,2934283520.0,2.201,43.4,False,False,False,48.59,-2.964,-2.964,-2.964,-2.964,,
2026-09-22,CTAS,bmo,2026-09-23,2026-09-21,2026-09-23,6,0.0,0.0,0.0,0.0,0,5.26,351418635.0,351418635,Industrials,Specialty Business Services,True,,yes,78656864000.0,0.447,9.8,False,False,False,196.88,-0.488,-2.494,0.488,2.494,,
2026-09-22,WOR,amc,2026-09-22,2026-09-22,2026-09-23,7,-3.4,3.4,-3.2,-0.2,4,-4.09,22196041.44,22196041,Industrials,Metal Fabrication,True,,yes,2845092610.0,0.78,39.7,False,False,False,58.94,13.862,1.289,-13.862,-1.289,,
2026-09-22,AYTU,amc,2026-09-22,2026-09-21,2026-09-23,8,-4.3,4.3,-6.5,2.2,6,0.87,59624.73,59625,Healthcare,Drug Manufacturers—Specialty & Generic,False,,no,22808068.0,0.261,64.5,False,False,False,2.13,9.859,7.042,-9.859,-7.042,,
2026-09-23,SFIX,amc,2026-09-23,2026-09-23,2026-09-24,1,0.8,0.8,2.3,-1.5,1,14.59,4598354.25,4598354,Consumer Cyclical,Apparel Retail,True,,yes,398943296.0,1.153,63.1,False,False,False,2.82,-18.085,,-18.085,,,
2026-09-23,BB,bmo,2026-09-24,2026-09-23,2026-09-24,2,0.5,0.5,1.5,-1.0,1,-9.11,84310643.1361,84310643,Technology,Software—Infrastructure,True,,yes,5061469700.0,1.666,59.2,False,False,False,8.38,0.477,,0.477,,,
2026-09-23,MITQ,bmo,2026-09-24,2026-09-23,2026-09-24,3,0.2,0.2,0.2,0.0,2,-6.37,87719.02440000001,87719,Technology,Communication Equipment,False,,no,6332463.0,1.385,84.8,False,False,False,0.619,3.393,,3.393,,,
2026-09-23,DRI,bmo,2026-09-24,2026-09-23,2026-09-24,4,0.0,0.0,0.2,-0.2,0,4.91,229877727.09,229877727,Consumer Cyclical,Restaurants,True,,yes,24360210400.0,0.944,25.9,False,False,False,213.69,-2.251,,2.251,,,
2026-09-23,FUL,amc,2026-09-23,2026-09-23,2026-09-24,5,0.0,0.0,0.0,0.0,0,13.71,30587500.44,30587500,Basic Materials,Specialty Chemicals,True,,yes,2746923010.0,1.114,31.6,False,False,False,50.21,-1.832,,1.832,,,
2026-09-23,SNX,bmo,2026-09-24,2026-09-23,2026-09-24,6,0.0,0.0,1.0,-1.0,0,-20.61,204349362.42000002,204349362,Technology,Electronics & Computer Distribution,True,,yes,22648315900.0,0.902,27.6,False,False,False,287.89,-8.951,,8.951,,,
2026-09-23,NEOV,amc,2026-09-23,2026-09-23,2026-09-24,7,-1.5,1.5,-2.0,0.5,1,-6.69,5510826.8314,5510827,Industrials,Electrical Equipment & Parts,True,,yes,197780512.0,2.786,85.8,False,False,False,3.17,-16.404,,16.404,,,
2026-09-23,UXIN,bmo,2026-09-24,2026-09-23,2026-09-24,8,-3.0,3.0,-3.5,0.5,2,5.7,53215.725,53216,Consumer Cyclical,Auto & Truck Dealerships,True,,no,241978288.0,0.022,55.7,False,False,False,1.09,19.266,,-19.266,,,
2026-09-24,SCHL,amc,2026-09-24,2026-09-24,,1,0.3,0.3,1.5,-1.2,1,14.34,12889161.879999999,12889162,Communication Services,Publishing,True,,yes,670594050.0,1.922,48.2,True,False,False,35.09,,,,,,
2026-09-24,COST,amc,2026-09-24,2026-09-24,,2,0.0,0.0,0.3,-0.3,0,6.48,1866042822.96,1866042823,Consumer Defensive,Discount Stores,True,,yes,401215259000.0,0.465,7.9,True,False,False,897.63,,,,,,
2026-09-24,LGCY,amc,2026-09-24,2026-09-24,,3,0.0,0.0,-1.0,1.0,0,-0.38,377737.1,377737,Consumer Defensive,Education & Training Services,True,,yes,130442512.0,0.29,46.3,True,False,False,10.66,,,,,,
2026-09-24,TBN,bmo,2026-09-25,2026-09-24,,4,0.0,0.0,0.0,0.0,0,4.53,5438806.359999999,5438806,Energy,Oil & Gas E&P,False,,yes,1246465280.0,0.436,40.3,True,False,False,36.01,,,,,,
